index,H1,DBC,EC,HFF,NPC,TB
ITPK1,0.30801308,0.14896391,0.16349514,0.19697599,0.1448189,0.13575335
CGB8,0.0,0.0,0.0,6.991612e-05,0.0,0.0
C8orf44,0.08327037,0.10359753,0.11613448,0.09001814,0.15865192,0.10486247
SPATA8,0.0,0.0,0.0,0.0,0.002201306,0.004378561
CIB3,0.0,0.0,0.0,0.0,0.0004979564,0.0
HES2,0.08750543,0.088953264,0.103957966,0.076922186,0.11947536,0.10118719
CHRNA1,0.0,0.004172019,0.0,0.0,4.016412e-05,0.0
SGCD,0.0,2.3274892e-05,0.029541109,0.43973362,0.0,0.0013352439
CD3EAP,0.5810134,0.36071983,0.2846554,0.21962002,0.37594372,0.39084017
RNF207,0.095084265,0.08546606,0.088974215,0.20475717,0.14484985,0.114534885
CYP4F2,0.0013635749,0.0036727358,0.003031504,0.003181705,0.0029099216,0.0030974415
TRIM32,0.2141097,0.5524837,0.24703744,0.27254927,0.2734512,0.21251783
SLC25A41,6.5126296e-05,0.00018362561,3.4960245e-05,0.0,0.00045488728,0.0
CACNG1,0.00017418842,0.0,0.0,0.0,5.8743473e-05,6.465416e-05
NOS2,0.013548947,0.0044582016,0.10216929,0.0,1.1834278,0.0064559937
FNDC9,0.0,0.00062784215,3.5531903e-05,0.003446341,0.00083183707,0.016425546
MME,0.13195361,0.41008586,0.19066827,4.1578794,0.09580598,0.7578756
SEMA5A,0.19606477,1.5113796,0.12189645,3.3121314,1.448985,7.233892
TMEM154,0.029755274,0.057589564,0.16306047,0.5599334,0.013095698,1.2659994
CT47A8,0.0,0.0,0.0,0.0,0.00030524356,0.0
ALG1L,0.1409686,0.16255106,0.08546884,0.042288467,0.14142969,0.092566
OCM,0.0,0.0,0.0,0.0,0.0003323471,0.0
COL2A1,0.031195447,0.04331734,0.013767935,5.8998694e-06,1.1183649,0.036431648
SLC22A15,0.019139431,0.027629105,0.18604179,0.05360698,0.0040498795,0.010898238
CSRP1,0.2519148,0.35785142,1.7509108,1.0946908,0.11072828,1.6130029
IL29,0.0,0.0,0.0036808134,0.0,0.0,0.0
NPPB,7.625405e-06,0.70166695,2.7455819e-05,0.0,0.023953643,0.8569556
CSNK1A1L,1.50536525e-05,1.51655895e-05,1.8234385e-05,0.00034244388,0.0005528682,0.0
KDELR3,0.07606846,0.19846568,0.28258616,2.7405765,0.06632885,0.39462996
ADH4,0.0524687,0.1048804,0.07955277,0.07010984,0.11391658,0.09878364
DAPP1,0.015550878,0.012043911,0.018188009,0.018475771,0.018704994,1.0001773
OR11A1,0.109080434,0.17318986,0.18596862,0.12543575,0.19345433,0.21832289
VSIG1,0.21937004,0.26330024,0.34777817,0.22357525,0.32087237,0.30949226
ERG,0.025847318,0.012849271,1.7138917,1.1096292e-05,2.1747026e-05,0.0
MEST,4.668916,2.2515118,0.9597831,0.32989615,5.263152,4.7803183
SEC14L5,0.09883453,0.12009923,0.14734103,0.11355543,0.16620718,0.14078344
ROR2,0.009906696,0.89357656,0.07954206,0.06296435,0.13928834,0.087006986
DNAJB13,0.016372193,0.02819621,0.0438099,0.033350985,0.030861408,0.0351793
SCN7A,0.009092035,0.0,1.2515357,0.0034039875,0.02972842,0.0
DARC,0.0026284135,0.0,0.03836231,0.0,0.025239486,0.0
PLA2G15,0.06270449,0.1361485,0.33607578,0.12308387,0.067428604,0.15582712
CTAG1B,0.00012021366,0.0,0.0,4.1036317e-05,0.0,0.0
PPAPDC1A,0.0,0.32956833,0.0,0.08931414,0.009887265,0.0
NEUROD4,0.0003157996,0.0,0.0,0.0,0.0316767,0.0
C7orf62,0.0,0.0,0.0,0.0,0.0002309472,0.0
RRM1,2.53618,1.3314043,0.6781483,1.2191213,4.201971,1.0512326
ZNF19,0.102314204,0.06547242,0.0038430914,0.04343827,0.11125549,0.25093436
BMP4,0.062733084,0.27389118,0.62503,0.2478673,0.4061562,0.6544621
CLEC1B,0.0,0.045954295,0.0,0.0,0.0,0.0
XKR5,0.14769368,0.21996717,0.23441537,0.21784712,0.3662048,0.2546296
SELP,0.0,0.0,0.21059698,0.0,0.0,0.0
CEP104,0.38030538,0.47115275,0.5131841,0.45801142,0.52090657,0.5608504
NOTCH4,0.0017144316,0.003800653,0.5128804,0.0045418288,0.0044831745,0.0114357
PCDH10,0.061882548,1.0434871,0.2899326,0.019845966,0.01020701,0.057826694
FCRL2,0.01003429,0.01993518,0.024752524,0.017155789,0.023603749,0.025258329
OR5C1,0.00023259986,0.0,0.0,0.0,0.0,0.0
C17orf78,0.003366997,0.001157774,0.0,0.03197337,0.025982954,0.017171174
CTXN2,0.0008761875,0.0,0.00079711137,0.0,0.010876591,0.0
NIPAL3,0.23101199,0.18588619,0.27131274,2.3551354,0.338083,1.4736971
UPB1,0.0044926386,0.00077213114,0.00035081853,7.968065e-05,0.00016450258,0.00046260882
MRPS21,1.6689427,1.5699768,0.9762228,1.3590125,1.3665547,1.2628855
MS4A8B,0.0,0.0,0.00011825898,0.0,0.00208507,0.0
TMEM89,0.0,0.0,0.0,8.568947e-05,2.6145219e-05,0.0
DPM3,0.04710037,0.09299691,0.069298945,0.14017014,0.09467244,0.09050204
ELOVL3,0.0026101682,0.0,0.01374276,3.6587106e-05,8.032824e-05,0.0
CLDN1,0.02125485,0.2917538,0.002986211,0.00023789036,0.05897389,0.057058834
SPEM1,0.0,0.0,0.0,0.0,0.00031749243,0.0
MASP1,0.009781756,0.0073593776,0.082752764,3.9459167,0.0028855207,0.0027615305
NEUROD1,0.00011545402,1.9433173e-05,5.8750305e-05,9.265967e-05,0.0032699388,3.9372182e-05
MCM7,6.8755937,1.6698389,0.46061012,0.9037034,3.6136482,0.8186335
NKX6-1,0.0,0.0,0.0,0.0,0.00027614206,0.0
C3orf72,0.41451278,0.37417418,0.8105245,1.0543141,0.42923054,0.48307097
AQPEP,0.0,0.0074245706,0.0353376,0.001278652,0.001729808,0.008288684
DRAP1,0.07197333,0.13203901,0.078674115,0.24020995,0.1004839,0.094839595
MYOCD,0.010359174,0.19733259,0.0083572725,0.0044583743,0.00040475847,0.16730998
TBX1,0.022865498,0.034505934,0.04127986,0.038274154,0.042773888,0.051622357
PAX3,0.0002702452,0.0005856502,0.00010314921,0.060657226,1.0022147,0.00073307985
GSDMC,0.059004888,0.06411666,0.07853073,0.06004249,0.082466625,0.069094054
EHD2,0.08076137,0.12096547,0.62655514,2.126746,0.11895288,0.13239475
GRPR,0.10791913,1.5816528,0.0,2.1619477e-05,0.0011121741,0.0067398995
HAO2,0.0,0.00071074005,0.0,0.0,1.462299e-05,0.0
MAL,0.0,0.00011052644,0.0,0.0,0.0037433633,0.03846004
CPE,0.07034875,2.936391,0.0493082,0.0064432016,1.8811584,3.8005872
PLA2G4A,0.023338491,0.0,0.016008824,0.082642384,0.037359826,0.20378156
C1R,0.044941988,0.008174899,0.021428209,1.9319303,0.0768779,0.012968597
GIGYF1,0.16655947,0.40288365,0.33752802,0.33345905,0.49735206,0.3378446
LHX9,0.0,0.019766558,0.0,0.012895628,0.0021210383,0.0
SYT13,0.051299985,0.035843275,0.028324297,0.028778562,0.05387989,0.04247698
C8orf86,0.074519634,0.09664974,0.11850249,0.071863204,0.10047972,0.10663403
TRIM66,0.114587516,0.18027708,0.26977685,0.1892555,0.23778112,0.24563731
GFRA1,0.008792346,0.08924496,0.009029569,0.26893586,0.5249984,0.0007478127
KLK12,0.0004922583,0.0,0.0,0.0,0.0,0.0
CATSPERD,0.00023258747,0.0,0.00012899586,9.515614e-05,0.0,0.0
ERN2,0.07582357,0.10522181,0.1554522,0.09658483,0.15767732,0.15396343
F2RL2,0.06976814,0.12013802,9.292806,0.2447743,0.1696583,0.089840785
HSPA6,0.0,0.0,1.2145816e-05,7.4824e-05,0.0,0.0
RERG,0.0049680127,0.004376209,0.25211358,2.4192761e-05,0.0,0.09310804
EXOC3L2,0.17487648,0.38403982,0.46305504,0.270609,0.3229363,0.32212564
CFH,8.044683e-06,3.6464735e-05,0.0,1.0757328,0.0046225474,0.0
BPIFB4,0.0,0.02306305,0.0,0.0,0.0,0.0
GLI3,0.1670206,0.1413747,0.27307525,0.32319635,2.650101,0.24017838
COMMD6,0.5658186,0.58984685,0.5342161,0.8473251,0.92269075,1.3072475
ENTPD2,0.00010339763,0.0,0.0,0.0,0.0,0.0
SPTLC3,0.00928828,0.0029221794,0.007910018,0.04536677,0.018080777,0.2841245
FABP1,2.6839665e-05,0.0,0.0,0.0,8.99e-05,0.0007830351
PRRX1,4.9418773e-05,0.003867912,0.002602312,0.810693,0.0,0.0
BNC2,0.64751434,0.023516236,0.105026245,2.8667464,0.0613337,2.3973668
OR9A2,0.0,0.0,0.0,0.0,0.00059236976,0.0
TTC29,0.0009473467,0.0,0.066441044,0.0,0.09797009,0.040413324
SCRT2,5.5311983e-05,0.0,0.0,0.0,0.00017946181,3.2412197e-05
ABCD2,0.0,0.0,0.0,0.0,0.0039895996,0.0
IQCF1,0.0,0.009267695,0.0,0.0,0.0,0.0
SP9,0.0,9.291464e-05,0.0,0.0,0.0,0.0
C10orf53,0.0,0.0,0.0,0.0,0.0024944984,0.0
STAT4,0.00039292307,0.07691966,0.008964312,0.019422453,0.007905818,0.0046496345
FAM25G,0.0,1.7811135e-05,0.0,0.00032267967,6.634638e-05,3.865404e-05
ATXN1,0.005880429,0.118312694,0.10373799,0.6787034,0.014072389,1.3835051
FAM46C,0.030590575,0.061945245,0.06877689,1.4707427,0.034216616,0.14843912
ANXA13,0.0,0.0,0.0014151128,0.0,0.0,0.0
C20orf152,0.0,0.0,0.0,0.0003082825,1.801343e-05,0.0
ASH2L,0.41278037,1.3367599,1.3922895,0.28352165,0.36932263,0.43204182
POLR2K,0.97435504,0.6140465,0.5053088,0.6760024,0.6289815,0.7373158
FXN,0.6394637,0.74136966,0.5013911,0.4079124,0.73234534,0.6192839
LSM6,0.58202004,0.35935232,0.29177576,0.27175108,0.6465923,0.33434072
MYL1,1.1038596e-05,1.4838459e-05,0.0,0.0,0.0004988388,0.0
C8orf45,0.1399875,0.13771445,0.0744655,0.12609239,0.19472367,0.13543633
FAM217A,0.0068414845,0.0,1.5390513e-05,0.00017100744,0.0011545286,7.3413146e-05
SERPINB3,0.0004887869,0.0049985796,0.0,8.757593e-06,0.0,0.0
SLC4A1,0.09106356,0.1279127,0.119360015,0.09071447,0.15887424,0.1293093
CXorf41,0.024814714,0.036795128,0.065335706,0.027229276,0.040397678,0.046784442
FAM115A,0.34280115,2.8177824,0.8917341,0.9909802,2.275122,1.1189531
CD34,0.0013888992,0.0730606,5.5446563,0.0037603558,0.004643987,0.0
C11orf48,1.2434694,1.012197,0.4238502,0.4932988,0.55592936,0.5940061
TRIM31,0.0,0.0,0.0,0.00044462763,0.0,0.0
C22orf26,0.0013901328,0.004074958,0.00345213,0.00499223,0.0030522116,0.0047779516
C19orf35,0.014441746,0.012388116,0.01452164,0.014074222,0.020739108,0.016786274
HERPUD1,0.45104292,1.4550929,0.78318596,2.262074,0.3593789,1.1890764
SOCS5,0.118721426,0.07908602,0.28961784,1.1909353,0.21854912,0.12925316
ASB5,0.0,0.055146527,0.0,0.018719755,4.016412e-05,0.0
TKTL1,0.0024791986,0.0016097041,0.0,0.00095481065,0.08761206,0.0
ZBTB38,0.20264052,0.6176565,0.6323179,2.6052659,0.30267885,0.6453326
KIT,0.16912945,2.4832413,1.1955192,0.14230937,0.08220267,0.64359456
WDFY4,4.7289865e-05,0.0,0.0006573272,0.0,0.0,0.0
FREM1,0.024107376,1.0513359,0.062121704,0.0,0.029342722,0.04853518
RINL,0.2066449,0.2772852,0.3562493,0.23364656,0.30347264,0.36884144
CHP2,0.15757337,0.20882395,0.26940304,0.1979539,0.2586335,0.23956667
C17orf110,0.0003933175,0.00037656561,0.0,0.0,0.00011470087,0.008845383
OR51F2,0.00029587458,0.0,0.0,0.0,0.0,0.0
AIM2,0.006792144,0.0073837657,0.14846991,0.010638085,0.030711325,1.0921042
ERAS,0.0011491833,0.0,0.00021460695,4.06316e-05,0.0,0.007204832
LYPD6B,0.01299551,0.039353877,0.044643212,0.042516485,0.0,1.4444938
PNMA2,0.15080138,0.18972665,0.23475645,0.19686861,0.3332069,0.2047082
LAMA2,0.014372826,0.06895474,0.056167595,0.49319276,0.00043819097,0.038323283
FRG2,0.004901064,0.006909558,0.0053233523,0.004289506,0.008224894,0.0058067013
ZNF536,8.439188e-05,0.0,5.5685643e-05,0.1929613,0.002424252,0.007310602
ZNF572,0.021048922,0.0009963993,0.043942828,0.018640464,0.0,0.011083859
CRYBA2,0.0,0.0004668206,0.00013967903,0.0,0.0,0.00014710613
CDH2,0.5055452,9.380633,0.79843116,1.1047957,7.88047,0.28563288
ST6GAL2,0.9660436,0.4653255,0.33331776,0.056099538,1.7596935,0.120201916
HBB,0.00011662516,0.0035694258,0.0,3.5738078e-05,0.0,0.0
VTCN1,0.001343284,0.008393323,0.0016114161,0.0005283044,0.003985067,9.138113
HMP19,7.5109356e-06,0.0,0.02305147,0.0,0.0,0.02253548
ATP2B3,0.0,0.0,1.7096596e-05,0.0,0.00091847056,0.0
PKP2,0.19046776,0.39348853,0.17411992,0.003970604,0.057065677,2.3343081
OR1Q1,0.0,0.0,0.0,0.00019769029,4.3883043e-05,0.0
MDGA1,0.00076748984,0.0022576444,0.0001339188,0.019834232,0.08175116,0.00533986
NKX2-3,0.0,0.0,0.0,0.0,0.0,0.00043989907
CLEC4A,0.0037981775,0.01264706,0.10097972,0.119685814,0.106982976,0.04831345
MRPS33,0.4105029,0.29020163,0.14276294,0.40865898,0.3437949,0.46707004
LRFN5,0.0064305183,0.014382429,0.0048847822,0.000104684725,0.013943465,0.029214652
MOB3C,0.013745801,0.030277794,0.27509004,0.064331375,0.012111601,0.0378611
NME4,0.5717942,0.66280884,0.14924332,0.55742323,0.516251,0.21654913
MYOZ2,0.0,0.0,0.05110751,0.0,0.00010892183,0.0
KRTAP6-3,0.0,0.0,0.0014157624,0.0,0.0,6.564654e-05
MRPL53,0.12893814,0.19702749,0.18720703,0.24499202,0.183427,0.33173695
AQP6,0.051187426,0.070615046,0.073349275,0.05177019,0.070489176,0.073297486
TPPP3,0.0015911581,0.4211049,0.00024641043,0.010148274,0.079266205,0.0
IBA57,0.6921538,0.8219615,1.3412778,0.73181057,1.0046533,1.1149383
INPP4B,0.010368305,0.01397015,0.05866608,0.73848045,0.02004257,0.030491816
C2orf16,0.01798593,0.0,0.00013936147,0.009033002,0.00091290235,0.00097637775
TAF1D,0.7756497,0.4961859,0.5802871,0.41077793,0.49059278,0.57813865
NTN4,0.007236727,0.32681713,0.020629149,0.64127797,0.019175453,0.00042689074
RPS21,1.597186,1.2833612,0.68579495,1.2880576,1.5766097,1.6599452
CABS1,0.0010232285,0.057827603,0.0,0.0,0.019848557,0.0
NDUFA11,0.7578488,0.988805,0.6074671,1.24831,0.9067317,1.306947
CHN1,0.38972616,0.10798111,0.091993585,4.387213,0.27920368,0.0968858
MYOF,0.008878923,0.92646396,0.093805976,3.3173018,0.071466215,2.024824
LTK,0.0,0.0,0.015903303,0.008602954,0.0,0.00019216201
ABO,0.0,0.0,9.3018156e-05,0.0,0.0,0.0
VMAC,0.020950982,0.022991901,0.020390382,0.025745688,0.029557014,0.053180188
METTL2A,0.80515695,0.73497504,0.5501438,0.45567253,0.8392603,0.57800066
PDZD3,7.310457e-05,1.1091842e-05,0.0,0.00050210184,0.0,0.0
EGR3,0.0024992977,2.1891945e-05,0.039981764,0.10002315,0.020323755,0.1275956
ZNF792,0.029379675,0.2866846,0.25246954,0.0012302746,0.015527656,0.006805499
PPFIBP2,0.053167004,0.8418028,0.05757489,0.15027513,0.022093551,0.27284443
GAGE1,0.0078069996,0.013792074,0.017101634,0.0102344565,0.016390037,0.01706827
GPR32,0.0,0.0,0.0,0.0,0.0,0.00188924
PRCP,0.8700295,3.1692657,14.303261,1.808025,0.5233004,0.8338173
SRD5A3,0.15393694,0.17951056,0.22369224,0.1196435,0.17409398,0.17217004
DNAAF1,0.0,0.0035349196,1.5563293e-05,2.8941751e-05,0.00018174323,0.00023459857
FRZB,0.056560125,2.7004864,0.7364097,0.013821452,1.5426593,0.01039551
CYP1A2,0.25115392,0.29549196,0.3630704,0.2645181,0.3564723,0.35559016
CALM3,0.32497957,0.77952844,0.48501801,0.46014583,0.56127244,0.7993779
ATXN3,0.6620712,0.5624876,0.61163867,0.8596058,0.88697773,0.6786842
SLC35E4,0.029322635,0.047148705,0.055960536,0.049477354,0.054421008,0.07203714
KIAA1919,0.1776239,0.2650165,0.25238112,0.14117403,0.2552998,0.40087545
NOL7,0.27071458,0.24754964,0.19228096,0.20553464,0.20591845,0.2617926
RYR2,0.08953852,0.046510816,0.0124881575,0.0,0.022458313,1.7664406
GRK4,0.00048757126,0.0016186386,0.027395982,0.0032706507,0.0037379926,0.00080066157
TRIB3,0.07355366,0.13649206,0.60603213,0.29144007,0.004135557,0.04830298
RPS9,0.9010785,0.7940074,0.3223809,0.51403666,0.8647231,1.1911927
PDE5A,0.4503195,0.21741018,0.2096508,1.9128996,0.35124326,0.27487215
IL28RA,0.19303241,0.35198107,0.31941256,0.7573306,0.24993083,0.30112872
CMPK2,0.00013402096,0.0,0.0,0.0,0.0,0.00017813564
CXorf1,1.1629994e-05,0.08463609,0.0028094887,0.0,0.0012526487,7.278182e-05
C20orf203,0.14086522,0.2568253,0.24059235,0.17514999,0.24940698,0.19872397
C16orf11,1.0294021e-05,0.0,1.9954146e-05,0.0,0.0,0.0
TRPM8,0.038157396,0.04544902,0.05415475,0.04032536,0.15461813,0.06538792
FAM111B,0.6691229,0.4542187,0.28932586,0.26139197,0.5490022,0.39262453
CASP7,0.05510435,0.090373755,0.23475315,0.4903014,0.19732708,0.047575537
TAAR9,0.0,0.0,0.0,0.0,0.0,0.0
ZNF518B,0.23190163,1.4259558,1.7869523,1.6131536,2.5997179,1.9255635
MRPS34,0.23306416,0.11742206,0.0544779,0.08250124,0.11910547,0.22795306
ATP6V0A4,0.0026704464,0.0,0.00072067877,0.0008028368,4.3883043e-05,0.04026923
C1orf198,1.3766714,1.1671898,0.4080527,5.6089287,2.7009535,1.7314575
MCCD1,0.0,0.0,0.0,0.0,0.00013230181,9.608101e-05
REL,0.11787315,0.18888001,0.17689897,0.14337271,0.1783706,0.17370059
PKHD1L1,0.017230889,0.10433652,0.0002366165,0.0,0.0,0.07107234
TMEM200C,0.00033308152,0.0,1.6968781e-05,0.0,5.3823776e-05,0.0
VIL1,0.02151205,0.22630204,0.00019058085,0.0,0.0,0.0
ANKRD45,0.09783424,0.11317135,0.09887124,0.06196138,0.15173167,0.09010996
DCDC2,0.038061537,0.07659351,0.07069429,0.06552368,0.05557197,0.062445957
TAS2R3,0.0,0.0,0.0,0.0,0.0004132372,0.0
MACROD2,0.0053428924,0.0026622983,0.036676176,0.027498845,0.029757222,0.059183583
CD44,0.11340788,0.24674532,4.9999843,42.37607,0.11662214,0.0003348029
GPR34,8.200236e-05,0.06999457,0.056078684,0.004328611,0.047277693,0.00012411801
TMEM163,0.014446883,0.00020625097,0.20788565,1.1887993e-05,0.044703986,0.0016833283
TSGA13,0.00012879241,0.0,1.7429069e-05,0.00013550959,5.8024503e-05,0.0
TRAPPC1,0.12558368,0.31593725,0.1996491,0.48181182,0.21899928,0.49945024
TMEM238,7.769919e-05,1.5408747e-05,0.0,2.2814052e-05,7.412931e-05,0.0011250663
UGP2,11.594642,1.6859182,0.8409175,1.8084553,0.77142227,4.0637608
AP4S1,0.7006527,0.9079781,1.0989994,0.95179886,1.1662824,1.1625313
KLK11,7.5641656e-05,1.17676755e-05,0.0,0.0,0.0,0.0
FOXRED2,0.35587,0.38013166,0.45088872,0.2775484,0.43883055,0.33577165
GNMT,0.0070068543,0.023370322,0.0031639023,0.0039691376,0.010850239,2.4679808e-05
TMC5,0.06254992,0.06264192,0.054994315,0.039704666,0.07878614,0.045520425
CGREF1,0.04640798,0.054326165,0.056768827,0.031760804,0.06464806,0.044000275
CD59,1.4089702,2.17155,2.237835,16.239176,2.0810678,5.4847603
XAF1,1.0154759,1.4925487,1.56843,2.0332541,1.6156961,1.571975
HCAR2,0.00060148374,3.8282706e-05,0.0,0.0,0.0,0.0
ZNF548,0.42357087,0.39101845,0.59891534,0.42929432,0.67697287,0.62882143
TRPM2,0.00055955816,0.08685204,0.0,0.0,0.0,0.0
B2M,1.0120685,1.2612375,6.4053273,37.236576,0.75076884,2.4642694
MYLK3,0.38236773,0.5003246,0.59275067,0.43322888,0.60360014,0.56111676
ENPEP,0.027597062,0.09773849,0.036643922,0.00049711403,0.03635865,2.3440003
SERPINE1,0.088408776,0.15280934,0.20972912,3.6366916,0.16125554,0.21450119
MAGEA9B,0.0,0.0,0.0,0.0,0.0,0.0
INO80E,0.013722441,0.015332298,0.013950394,0.017619444,0.008570654,0.010855581
CCL11,0.0,0.0,0.0,0.018653013,0.0,0.0
C5orf55,0.115914226,0.07918772,0.08667665,0.11019419,0.13178934,0.14729553
DSCAM,0.00029857538,0.63573056,0.115022965,0.0,4.2313088e-05,0.0013284805
TNFSF18,0.0,0.0009169788,0.0,0.003235372,0.0010339111,0.0
FMO5,0.0016245341,0.48337948,0.018163694,0.016826844,0.0034762297,0.028125865
CD177,0.018518178,0.2999315,0.00017595955,0.00018330794,0.00028319107,0.00087531545
KBTBD12,0.13147247,0.23031726,0.26140752,0.13905616,0.21360843,0.2145563
PCDP1,0.0047412375,0.11032642,0.0021470606,0.000323349,0.025732579,0.00034100766
C2orf70,0.00013407876,0.0,0.0,0.0,0.0,0.0
TPM1,1.9601983,3.5828319,0.5064837,4.6379914,5.178485,46.34427
WDR12,2.1419306,0.7998655,0.5277206,0.63840836,0.9196886,0.39100266
NTN3,0.0,0.0,0.0,2.598727e-05,0.00017743312,0.0
ATP5G1,1.1432438,0.60056853,0.29360768,0.99877316,0.55847895,0.50943464
C11orf83,0.3240024,0.17062083,0.19403318,0.20935056,0.30355445,0.25844347
C5orf60,0.035426363,0.04725264,0.05380089,0.0326235,0.04882818,0.045943838
CACNA1F,0.00080159586,0.01452924,0.0014103401,0.000142962,0.0036637273,7.9104546e-05
NNMT,0.0,0.00015727844,0.0011066032,3.2949994,0.029084504,0.0
SGSM1,0.093577825,0.12240782,0.22083215,0.103770226,0.174623,0.15608346
OR51T1,4.424015e-05,0.0,0.0,0.0,0.0,8.160328e-05
EGR2,0.030983765,0.0004727516,0.0,0.049956467,0.008181992,0.58737886
ZNF556,0.011431362,0.030075157,0.026726808,0.047395065,0.014454077,0.011632966
SPINLW1,0.4912893,0.77021605,0.8752615,0.6067767,0.7656741,0.94703496
VWA2,0.019528862,0.022703877,0.026959088,0.027006587,0.03352512,0.031316712
ACE2,0.0,0.018058907,1.0208762e-05,0.0,0.00042318986,0.0606103
FOXK1,0.25015917,0.34269664,0.81658244,0.48895058,0.39417365,0.30843696
ATP5I,1.1055118,1.136187,0.71991825,0.8715496,0.9215834,1.3026661
ZNF443,0.29534674,0.24817862,0.33207136,0.09219319,0.23273243,0.091404274
CDY2B,8.938584e-06,0.00047780032,6.398406e-05,5.4975637e-05,3.972136e-05,0.0
ZNF10,0.20116606,0.11282802,0.2566708,0.075074874,0.2673807,0.3112293
DFFB,0.1641662,0.1663513,0.2009552,0.17678818,0.1902786,0.25640506
SLFN11,0.002244761,0.001539908,0.00043730086,0.21852772,0.00095721346,0.00085596024
IL12RB1,0.2007391,0.32901156,0.35876122,0.27922705,0.35907254,0.38364702
SLC30A10,7.5109356e-06,0.107286,0.0,0.0,0.04165407,0.028693259
ZNF557,0.41283572,0.65266985,0.66109055,0.6451117,0.593987,0.7713756
COL1A2,0.21851341,0.98134416,7.195747,24.853022,1.1323749,2.774414
PADI1,0.0052160504,0.0,1.77607e-05,0.0,0.004757101,0.0
VSTM2A,0.0006006126,0.0,0.0,0.0,0.0010259597,0.008758133
ABCA13,0.021559121,0.015159857,0.021824077,0.016377145,0.027935613,0.041766245
MAS1,1.02857075e-05,0.0,1.211547e-05,0.0,0.0,0.0
NELL2,0.45384967,0.10113088,0.0,0.0,1.6032256,0.033044823
ACSL6,0.09932498,0.0733518,0.10747281,0.0833185,0.10708731,0.09043325
TNFAIP8L3,0.14128402,0.1820569,0.20735307,0.1314065,0.1993258,0.19402044
KRT8,1.7263162,6.085726,0.9265955,0.07830483,1.2858659,12.620421
ATCAY,0.50872207,0.429228,0.4817097,0.37797076,0.64067584,0.5073504
PTRF,0.14270924,0.0770119,1.4524302,3.7189262,0.18424414,0.6117743
GPR65,0.10166684,0.11663476,0.13829622,0.07355907,0.12442079,0.1122724
C4orf21,0.9261625,0.3340676,0.28641877,0.074357204,1.4256028,0.2000613
AGMAT,0.23944966,0.24887457,0.30819267,0.23826073,0.31256202,0.33212036
PLK2,0.16375718,0.4690857,5.5745125,0.5351507,0.4510792,1.8093659
KCNJ5,0.15688887,0.20814756,0.2007907,0.12579632,0.20662734,0.20035058
HTN1,0.0,0.0156952,0.0,0.0,0.0,0.0
TATDN3,0.63869417,0.58299804,0.76729894,0.53050107,0.65991336,0.6198517
TAF9B,1.7701962,1.8240545,1.111979,0.8200959,2.7960093,1.2414632
HAVCR1,0.013867073,0.012605309,0.025806548,0.017458059,0.019797133,0.015220707
GRHL2,0.31371552,0.012456964,0.0,0.0,0.0025540174,3.1411378
MEI1,0.0012193423,0.004206504,0.037574977,8.360927e-05,0.015017548,0.01191765
DLGAP2,0.006871722,0.0,0.0,0.0,0.019166075,0.0
C17orf105,0.0,0.0,0.0,0.00012006061,0.0,0.0
GFOD2,0.5889365,0.7049671,0.76370394,0.5564425,0.8191567,0.82050437
BIRC8,5.628613e-05,0.0,0.0,3.9565413e-05,4.2739633e-05,0.00027292175
GPCRLTM7,0.01075789,0.02743317,0.012765754,0.015393496,0.019640574,0.019640686
CHN2,0.019505877,0.14030132,0.0254643,0.0,0.13218604,0.41974822
NPSR1,0.0,0.0,0.0,0.00015937285,0.00014297817,0.0
ELL2,0.48671153,1.9956106,0.65635043,4.3545074,0.2710585,0.64032555
GAS2L2,0.0,0.0,0.0,0.0,0.00014909598,0.014658328
TRIM64B,0.0,0.0,7.062052e-05,0.0,0.0044078156,0.0
KCNJ4,1.2890085e-05,1.8257397e-05,0.0,0.0,0.0003825083,0.0
BTK,3.13194e-05,0.01410468,0.007080049,0.0,0.0,0.0
GDPD1,0.25719285,0.41456625,0.3640323,0.24685732,0.48756862,0.30468845
LOC100130480,0.0,0.00033316246,0.0,8.263217e-06,9.392707e-05,0.0011449307
MANEA,0.20025688,2.2246149,0.18125145,0.29824576,0.13809216,0.2277528
SYNPO2L,0.03335154,0.03459473,0.03692186,0.028073356,0.04357736,0.03606105
MYCT1,0.0125703495,4.603988,2.1506026,0.0047072796,0.0063165124,0.012657286
FRMPD4,8.027766e-05,0.01819452,0.0,6.177386e-05,0.0,0.00014556364
ZNF77,0.08999291,0.16284765,0.28550997,0.098581634,0.13294195,0.059521336
GAGE2E,0.0,0.0,0.0,0.0,0.0,0.0007078625
CXXC4,0.108843125,0.054028347,0.000767799,1.4408943e-05,0.88971627,0.12762204
ZMYND10,0.00020876355,0.0029449775,1.9954146e-05,0.0006665607,0.02122425,0.0
ST20,0.06119969,0.063536875,0.061479088,0.036891945,0.08496252,0.05548699
DEFB127,0.0,0.0,0.0004292139,0.0,0.0,0.0
STAC,0.11258442,0.0,0.01336315,0.09659679,0.03391409,0.046451826
PIM2,2.064272,1.2941042,0.11047079,0.08049299,0.12789494,0.13775043
SPARCL1,0.021161824,0.13972707,0.16877696,0.0,0.0010720222,0.075094186
